ID,Seasons,ContestedTile,Value,TotalNonSepSeasons,NonSepPercent,Slot_rate,best_Slot_rate,worst_Slot_rate,RR,TPRR,YPRR,TDPRR,ADOT,YAC,best_RR,best_TPRR,best_YPRR,best_TDPRR,best_ADOT,best_YAC,worst_RR,worst_TPRR,worst_YPRR,worst_TDPRR,worst_ADOT,worst_YAC,Strength_Power 5,Filter_NonSeparator,Filter_Solid,Filter_Gadget,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,WAR,athleticism_score
Dalton Carnes - 173042,2,49.26,34.79,0.0,0.0,0.6249324446045758,0.7124739123454809,0.5073045432653717,0.7409475770131508,0.5617005944874798,0.5613402990452171,0.4534318140875518,0.4006485317960728,0.5589983786705098,0.7668967731578102,0.5584363461229732,0.581072403275004,0.5002408091186387,0.5681489805747311,0.5646171135013646,0.5569914914111415,0.4976721785198266,0.4739926151870284,0.45842029218173064,0.2514047198587253,0.5297800610049768,0,0,1,0,72.9,199.8,32.075,77.45,13.0,1.5459999999999998,4.576,33.4,123.0,7.090000000000001,4.346,4.4799999999999995,0.31274850175656127,64.544
Charles Montgomery - 145265,2,62.11,34.59,1.0,0.5,0.8085029724373987,0.8458821640712795,0.7205811526729812,0.6712304089353269,0.6364618987569807,0.6969915330571068,0.789947757160872,0.2554494685642227,0.8034588362457215,0.6554824209343394,0.8948466848611334,0.8263766254615508,0.7907368759030342,0.27861615026489,0.8323968534275165,0.5681489805747311,0.25068229250280943,0.41997110290576334,0.7090223149783271,0.2514047198587253,0.6859849092952319,0,0,0,1,72.75,200.8,32.125,77.575,15.6,1.5459999999999998,4.523999999999999,35.2,123.4,7.018000000000001,4.396000000000001,4.4879999999999995,0.16912378590617896,67.13000000000001
Damon Ward - 100880,3,35.99,34.4,1.0,0.33,0.15600792649972978,0.2368759030341949,0.0886177556590143,0.8683120158529994,0.5921455593586741,0.671770852098721,0.6944694649612683,0.6551972617546388,0.4975680057647271,0.8707657729972709,0.6985872531706534,0.8385776208059078,0.8009311285920694,0.8074329747953123,0.6444052014769626,0.6932091828543907,0.39669288810402953,0.45793867394445337,0.5384491892759673,0.338497351099695,0.32910579547278856,0,0,1,0,73.65,198.4,31.825,76.4,15.0,1.516,4.452,36.7,128.0,7.034000000000001,4.35,4.484,0.23380657160570367,75.15
Keith Mumphery - 9608,1,100.0,34.23,0.0,0.0,0.4417222122140155,0.4804141916840584,0.4804141916840584,0.7539182129346064,0.5108989371284454,0.870293640785444,0.722392361736624,0.8913709241578094,0.6710502612141956,0.67699470219939,0.49301653555947983,0.8232461069192487,0.688553539894044,0.8718895488842511,0.6444052014769626,0.67699470219939,0.49301653555947983,0.8232461069192487,0.688553539894044,0.8718895488842511,0.6444052014769626,1,0,1,0,71.625,215.0,31.125,77.5,12.6,1.62,4.54,32.5,121.0,7.07,4.25,4.482,0.6816263690845216,67.51
Brandon Inniss - 170255,1,66.19,34.0,1.0,1.0,0.8043595748513781,0.7603949269545673,0.7603949269545673,0.3629976580796253,0.6836606016933886,0.7722932804900018,0.6216897856242118,0.15204467663484056,0.6876238515582778,0.3645850056188794,0.6442446620645368,0.718815219136298,0.6102905763364906,0.16728206774763205,0.6596564456574089,0.3645850056188794,0.6442446620645368,0.718815219136298,0.6102905763364906,0.16728206774763205,0.6596564456574089,1,0,0,1,72.8,203.4,32.275,77.55,15.6,1.54,4.534,34.1,122.0,7.0280000000000005,4.412000000000001,4.474,0.25219880140524903,67.392
Darreus Rogers - 12265,2,100.0,33.79,0.0,0.0,0.275986308773194,0.3480494461390271,0.27018783111253813,0.9005584579355072,0.3231850117096019,0.468924518104846,0.6786164655017114,0.3622770671951,0.3069717168077824,0.97431369401188,0.4046395890191042,0.581072403275004,0.8521432011558838,0.47607962754856314,0.46508267779739926,0.6067587092631241,0.26232139990367637,0.3180285760154118,0.555305827580671,0.2939476641515492,0.15299406004174024,1,0,1,0,73.13,216.0,32.0,76.75,8.0,1.592,4.6160000000000005,36.5,112.0,7.22,4.54,4.502,0.6165302748501756,54.76
Harvey Broussard - 176337,2,25.19,33.75,1.0,0.5,0.22896775355791749,0.30903836891956976,0.21929683737357522,0.8027382453611962,0.5175644028103045,0.6416861826697893,0.5952080706179067,0.725094577553594,0.16411457395063953,0.8197142398458822,0.6893562369561728,0.615187028415476,0.5997752448226039,0.836570878150586,0.27861615026489,0.6101300369240649,0.3807994862738802,0.590704768020549,0.5821961791619843,0.4960667843955691,0.11350136458500562,0,0,1,0,74.6,208.0,32.3,77.45,16.0,1.54,4.516,33.9,124.2,6.997999999999999,4.328,4.534000000000001,0.3941702831163464,69.66999999999999
Devin Funchess - 9474,1,100.0,33.71,0.0,0.0,0.5818771392541884,0.6098892278054262,0.6098892278054262,0.9290217978742569,0.9735182849936949,0.8863267879661322,0.6861826697892272,0.3176004323545307,0.435957485137813,0.851982661743458,0.9550489645207898,0.8441965002408092,0.6627869641997111,0.3303901107721946,0.4461390271311607,0.851982661743458,0.9550489645207898,0.8441965002408092,0.6627869641997111,0.3303901107721946,0.4461390271311607,1,0,1,0,76.25,232.0,33.5,82.625,17.0,1.66,4.7,38.5,122.0,6.918000000000001,4.24,4.522,0.8399235379210581,75.99
Mekale McKay - 10913,2,100.0,33.16,0.0,0.0,0.19708160691767249,0.24747150425429443,0.21761117354310483,0.9383894793730859,0.5433255269320844,0.7324806341199784,0.7722932804900018,0.8508376869032607,0.8450729598270582,0.8996628672339059,0.6908813613742174,0.7730775405362016,0.8729330550650185,0.8602504414833841,0.8145769786482582,0.8350457537325413,0.32597527693048645,0.5764167603146573,0.4700593995825975,0.7735591587734789,0.7941884732701878,1,0,1,0,75.625,207.0,30.625,73.625,12.0,1.53,4.55,35.0,123.0,7.08,4.63,4.482,0.5504009092787766,68.22
Keelan Marion - 147370,1,50.44,33.09,0.0,0.0,0.4222662583318321,0.5764167603146573,0.2063734146733023,0.7227526571788867,0.4618987569807242,0.5235092776076382,0.511799675734102,0.7876058367861647,0.6699693748874077,0.9055225557874458,0.9008669128270991,0.6800449510354792,0.8374538449189276,0.8837694654037567,0.9070476802054904,0.19947021993899502,0.39910097929041577,0.31257023599293626,0.0,0.21239364263926794,0.35976882324610693,1,0,1,0,72.9,199.8,32.075,77.45,13.0,1.546,4.5760000000000005,33.4,123.0,7.016,4.343999999999999,4.4799999999999995,0.19268237239098987,64.544
Jaden Williams - 143844,2,28.77,32.8,1.0,0.5,0.3253467843631778,0.5224755177396051,0.18437951517097448,0.7256350207169879,0.5561160151324086,0.5784543325526932,0.7794991893352549,0.870293640785444,0.40317059989191134,0.9159576175951196,0.87381602183336,0.8181891154278376,0.8186707336651148,0.9543265371648739,0.7510033713276609,0.385455129234227,0.16342912184941402,0.28238882645689517,0.586851822122331,0.47607962754856314,0.26585326697704287,0,0,1,0,74.575,203.8,32.05,76.5,16.0,1.514,4.478,34.5,124.2,7.039999999999999,4.36,4.522,0.35779913205207686,74.77799999999999
Ihmir SmithMarsette - 61324,3,37.2,32.79,0.0,0.0,0.3864168618266979,0.5015251244180446,0.3634612297318992,0.7643667807602234,0.7148261574491083,0.6562781480814268,0.7787785984507296,0.6973518284993695,0.41920374707259955,0.8649863541499438,0.8134532027612779,0.8181891154278376,0.866110130036924,0.7358323968534275,0.5866110130036924,0.5899020709584203,0.4623535077861615,0.2518863380960026,0.586851822122331,0.5681489805747311,0.22234708620966448,1,0,1,0,72.75,181.0,30.75,74.125,11.4,1.53,4.494000000000001,36.2,125.0,7.090000000000001,4.378,4.42,0.3299008059516429,70.41
Omarion Dollison - 123280,4,50.35,32.73,2.0,0.5,0.6238515582777878,0.9393963718092792,0.3166639910097929,0.6312376148441722,0.38281390740407134,0.6337596829400108,0.5442262655377409,0.8863267879661322,0.8854260493604756,0.9302456253010114,0.7675389308075132,0.7815058596885536,0.9247872852785359,0.9983946058757425,0.9917322202600738,0.12401669609889228,0.03981377428158613,0.23053459624337774,0.0,0.162144806550008,0.43193128913148177,0,0,1,0,72.9,199.8,32.075,77.45,13.0,1.546,4.5760000000000005,33.4,123.0,7.016,4.343999999999999,4.4799999999999995,0.3208080181855755,64.544
Kyrese Rowan - 100635,1,52.35,32.68,0.0,0.0,0.902720230589083,0.8704446941724193,0.8704446941724193,0.8749774815348585,0.8340839488380472,0.6647450909745992,0.4629796433075122,0.41632138353449827,0.7614844172221221,0.7830309841065982,0.7929844276769947,0.6249799325734468,0.4908492534917322,0.41892759672499597,0.7309359447744421,0.7830309841065982,0.7929844276769947,0.6249799325734468,0.4908492534917322,0.41892759672499597,0.7309359447744421,0,0,1,0,72.5,196.6,32.275,77.575,13.0,1.546,4.558000000000001,34.3,125.4,7.016,4.343999999999999,4.470000000000001,0.3179148584418268,65.28799999999998
Kobie Campbell - 129841,2,18.44,32.18,1.0,0.5,0.7600432354530715,0.8573607320597206,0.6423181891154278,0.5615204467663484,0.6015132408575031,0.6629436137632859,0.35561160151324084,0.266078184110971,0.6710502612141956,0.7521271472146412,0.8497351099694975,0.6993096805265693,0.6262642478728527,0.38818429924546477,0.8685984909295232,0.35029699791298763,0.2300529780061005,0.4937389629153957,0.0,0.12345480815540215,0.46508267779739926,0,0,1,0,74.6,208.0,32.3,77.45,15.0,1.54,4.516,33.9,124.2,6.997999999999999,4.328,4.534000000000001,0.3065488737342426,69.66999999999999
Chris Lacy - 29726,2,53.43,32.03,1.0,0.5,0.16447486939290218,0.48523037405683095,0.0,0.4910826878039993,0.6865429652314898,0.6406052963430012,0.5665645829580256,0.8067014952260854,0.32084309133489464,0.673061486594959,0.7348691603788731,0.8205169369080109,0.9683737357521272,0.9323326376625461,0.4799325734467812,0.22788569593835287,0.5258468454005458,0.13525445496869481,0.0,0.47607962754856314,0.2332637662546155,1,0,1,0,75.0,205.0,31.25,76.5,11.0,1.52,4.51,33.5,120.0,7.0200000000000005,4.376,4.534,0.41152924157883863,65.82
Traylon Ray - 176206,2,50.87,31.9,1.0,0.5,0.4968474148802018,0.6092470701557232,0.34596243377749236,0.7009547829219961,0.5779138893892992,0.7490542244640606,0.8239956764546928,0.8557016753738065,0.7002341920374707,0.634451757906566,0.7197784556108525,0.7919409214962273,0.8314336169529619,0.8421094878792743,0.7853588055867715,0.6305185423021352,0.35992936265853265,0.586209664472628,0.7287686627066945,0.8130518542302135,0.5297800610049768,1,0,1,0,72.5,196.6,32.275,77.575,13.0,1.546,4.558000000000001,34.3,125.4,7.016,4.343999999999999,4.456,0.4658793139078322,65.28799999999998
Braxton Berrios - 47961,3,86.68,31.71,0.0,0.0,0.7587822014051522,0.9335366832557392,0.40921496227323806,0.702576112412178,0.5528733561520447,0.4721671770852099,0.8230949378490362,0.4384795532336516,0.3813727256350207,0.9397977203403436,0.6347728367314176,0.6536362176914432,0.8794349012682614,0.8650666238561567,0.5143682774121047,0.307593514207738,0.19417241932894524,0.3609728688393,0.0,0.04727885695938353,0.2103066302777332,1,0,1,0,68.625,184.0,28.0,68.25,11.0,1.578,4.5200000000000005,35.5,121.8,6.794,4.174,4.409999999999999,0.37371151064269476,71.0
Jalin Marshall - 11259,2,100.0,31.61,1.0,0.5,0.6681678976760944,0.7913790335527372,0.5091507465082677,0.8683120158529994,0.6103404791929382,0.7005944874797334,0.8731760043235453,0.36065573770491804,0.9129886506935687,0.7830309841065982,0.5754535238401027,0.6837373575212715,0.8628993417884091,0.5783432332637662,0.9422058115267298,0.7700272917001124,0.5703965323486916,0.6300369240648579,0.7937871247391235,0.18550329105795474,0.7408091186386258,1,0,1,0,70.5,200.0,31.5,75.75,16.0,1.56,4.6,37.5,125.0,6.8,4.13,4.444,0.4410808018185576,67.56
Jaden Bradley - 144016,1,1.02,31.44,1.0,1.0,0.4851378130066655,0.5822764488681972,0.40921496227323806,0.3829940551252027,0.38101243019275804,0.6110610700774636,0.59700954782922,0.8184110970996217,0.45577373446225905,0.46877508428319153,0.48651468935623693,0.8043024562530101,0.8193128913148178,0.9782469096163108,0.5866110130036924,0.2472306951356558,0.2787766896773158,0.40247230695135655,0.0,0.36899983946058756,0.3775886980253652,0,0,1,0,75.5,214.2,33.25,79.45,16.0,1.54,4.51,33.7,121.8,7.011999999999999,4.328000000000001,4.562,0.1695370944410002,66.152
Matt Sykes - 131812,1,3.61,31.4,1.0,1.0,0.32570707980544045,0.5334724674907689,0.2749237437790978,0.49630697171680777,0.4208250765627815,0.24229868492163575,0.5454872995856602,0.5636822194199244,0.8767789587461718,0.983865789051212,0.6549205329908493,0.6300369240648579,0.7287686627066945,0.9181248996628673,0.9973510996949752,0.07906566061968213,0.006020227965965645,0.027131160699951837,0.0,0.13421094878792744,0.03539894043987799,0,0,1,0,75.35,210.8,33.275,79.4,16.0,1.54,4.51,33.7,121.8,7.011999999999999,4.328000000000001,4.542,0.3617255631328787,69.60999999999999
Rannell Hall - 9942,1,100.0,31.38,0.0,0.0,0.680598090434156,0.665355594798523,0.665355594798523,0.9063231850117096,0.8935326968113854,0.6451089893712845,0.0,0.30138713745271123,0.4770311655557557,0.824289613100016,0.8542302135174186,0.6053941242575053,0.0,0.31232942687429766,0.4799325734467812,0.824289613100016,0.8542302135174186,0.6053941242575053,0.0,0.31232942687429766,0.4799325734467812,1,0,1,0,72.375,198.0,30.5,74.5,16.0,1.61,4.6,41.0,132.0,6.86,4.15,4.444,0.7572618309568092,71.51
Kyron WareHudson - 146411,1,1.6,31.13,1.0,1.0,0.38533597549990994,0.47559800931128593,0.2912987638465243,0.7434696451089894,0.3071518645289137,0.4197441902359935,0.6753738065213475,0.36317780580075665,0.28139074040713385,0.880317868036603,0.4740728848932413,0.5371648739765612,0.936988280622893,0.5570717611173543,0.4175630117193771,0.3942045272114304,0.12209022314978327,0.21536362176914434,0.5471183175469578,0.1407930646973832,0.19898860170171778,1,0,1,0,75.5,214.2,33.25,79.45,16.0,1.54,4.51,33.7,121.8,7.011999999999999,4.328000000000001,4.562,0.18668939863608183,66.152
John Adams - 155846,2,22.42,31.11,1.0,0.5,0.3388578634480274,0.4493498153796757,0.28319152351902394,0.47126643847955324,0.5427850837686903,0.5134210052242839,0.670149522608539,0.4006485317960728,0.25598991172761665,0.5254454968694815,0.6862257184138706,0.5520950393321561,0.840423824048804,0.5570717611173543,0.3441965002408091,0.38216407127949914,0.4110611655161342,0.4250280943971745,0.4759190881361374,0.2591908813613742,0.22234708620966448,0,0,1,0,74.6,208.0,32.3,77.45,15.0,1.54,4.516,33.9,124.2,6.997999999999999,4.328,4.534000000000001,0.37660467038644346,69.66999999999999
Dillon Bell - 163734,2,10.66,31.01,2.0,1.0,0.19419924337957126,0.29940600417402474,0.190480012843153,0.8270581877139254,0.4854981084489281,0.4411817690506215,0.6546568185912448,0.2572509457755359,0.5155827778778599,0.8974955851661582,0.6187188954888425,0.5716808476480976,0.7466688071921657,0.5570717611173543,0.7510033713276609,0.6123775886980254,0.25301011398298284,0.2573446781184781,0.5471985872531706,0.15684700593995826,0.2956333279820196,1,1,0,0,75.475,208.4,33.05,79.175,16.0,1.54,4.516,33.9,122.6,7.011999999999999,4.328000000000001,4.554,0.2236805125025832,69.708
Kolby Listenbee - 10826,2,100.0,30.52,0.0,0.0,0.0989010989010989,0.1638304703804784,0.0886177556590143,0.925238695730499,0.6980724193838947,0.8432714826157449,0.7434696451089894,0.9845072959827058,0.2421185372005044,0.881602183336009,0.7855193449991973,0.8263766254615508,0.7750842831915236,0.9801733825654199,0.3441965002408091,0.813372933055065,0.47134371488200355,0.7534917322202601,0.641515492053299,0.9753572001926473,0.19898860170171778,1,0,1,0,72.0,197.0,31.375,76.75,15.0,1.5,4.39,35.5,129.0,6.909999999999999,4.152,4.444,0.7347365158090514,84.63
Eli Pancol - 97995,3,31.77,30.52,3.0,1.0,0.606917672491443,0.9793706855032911,0.21464119441322846,0.7101423166996937,0.6420464781120518,0.5797153666006125,0.7283372365339579,0.3487659881102504,0.8030985408034589,0.9187670573125702,0.7586289934178841,0.8074329747953123,0.9718253331192808,0.6482581473751806,0.8746989886017017,0.3250923101621448,0.28592069353026167,0.34997591908813613,0.0,0.14617113501364584,0.25381281104511155,1,1,0,0,73.925,199.4,31.5,75.5,15.4,1.514,4.478,34.5,124.2,7.039999999999999,4.368,4.492,0.1486650134325274,73.71799999999999
