,ID.x,ID.y,similarity
449,Ashtyn Hawkins - 147222,Malik Washington - 97108,69.92
450,Vinny Anthony - 158687,Terrace Marshall - 84271,75.9
451,Vinny Anthony - 158687,Cedric Tillman - 84434,62.0
452,Vinny Anthony - 158687,Gary Jennings - 48331,61.39
453,Vinny Anthony - 158687,Tamorrion Terry - 61258,60.92
454,Vinny Anthony - 158687,Keon Coleman - 144949,58.62
455,Malcolm Simmons - 191278,Freddie Swain - 26448,81.09
456,Malcolm Simmons - 191278,Deon Cain - 13597,64.35
457,Malcolm Simmons - 191278,Anthony Schwartz - 84135,63.11
458,Malcolm Simmons - 191278,Darren Carrington - 48219,60.17
459,Malcolm Simmons - 191278,Kyle Philips - 84463,59.97
460,Makai Jackson - 159480,Tamorrion Terry - 61258,84.51
461,Makai Jackson - 159480,Terrace Marshall - 84271,74.15
462,Makai Jackson - 159480,Jerrod Means - 98847,72.12
463,Makai Jackson - 159480,Cedric Tillman - 84434,69.11
464,Makai Jackson - 159480,Marquez Callaway - 42295,68.76
465,Stephon Johnson - 157794,Racey McMath - 61401,90.4
466,Stephon Johnson - 157794,Jerrod Means - 98847,79.91
467,Stephon Johnson - 157794,Erik Ezukanma - 78148,69.86
468,Stephon Johnson - 157794,Cedric Tillman - 84434,67.84
469,Stephon Johnson - 157794,Seth Williams - 84137,67.52
470,Jordan Watkins - 122730,Devin Duvernay - 40006,72.85
471,Jordan Watkins - 122730,Freddie Swain - 26448,70.88
472,Jordan Watkins - 122730,Skyy Moore - 97116,65.22
473,Jordan Watkins - 122730,Velus Jones - 40573,62.95
474,Jordan Watkins - 122730,Andy Isabella - 47448,62.94
475,Carnell Tate - 170273,Cedric Tillman - 84434,87.79
476,Carnell Tate - 170273,Jerrod Means - 98847,75.5
477,Carnell Tate - 170273,Tamorrion Terry - 61258,70.8
478,Carnell Tate - 170273,Gary Jennings - 48331,62.95
479,Carnell Tate - 170273,Keon Coleman - 144949,62.68
480,Taylor Morin - 97213,Binjimen Victor - 42198,68.23
481,Taylor Morin - 97213,Jalen Tolbert - 61637,67.61
482,Taylor Morin - 97213,Javon Baker - 123904,67.44
483,Taylor Morin - 97213,Freddie Swain - 26448,67.38
484,Taylor Morin - 97213,Grant Dubose - 111276,67.32
485,Duce Robinson - 176642,Tamorrion Terry - 61258,82.0
486,Duce Robinson - 176642,Terrace Marshall - 84271,81.22
487,Duce Robinson - 176642,KJ Osborn - 23503,71.59
488,Duce Robinson - 176642,Marquez Callaway - 42295,69.99
489,Duce Robinson - 176642,Jerrod Means - 98847,67.84
490,Devonte Ross - 146735,Freddie Swain - 26448,84.43
491,Devonte Ross - 146735,Shi Smith - 61643,84.16
492,Devonte Ross - 146735,John Hightower - 84142,79.5
493,Devonte Ross - 146735,Malik Washington - 97108,71.89
494,Devonte Ross - 146735,Ricky Pearsall - 100660,71.74
495,Caleb Medford - 123090,Seth Williams - 84137,79.55
496,Caleb Medford - 123090,Josh Palmer - 62979,72.63
497,Caleb Medford - 123090,Racey McMath - 61401,67.19
498,Caleb Medford - 123090,Collin Johnson - 47808,62.97
499,Caleb Medford - 123090,Jerrod Means - 98847,61.96
500,Hudson Clement - 173172,Luke McCaffrey - 101634,74.79
501,Hudson Clement - 173172,Tamorrion Terry - 61258,71.26
502,Hudson Clement - 173172,Terrace Marshall - 84271,67.44
503,Hudson Clement - 173172,Austin Watkins - 84457,66.69
504,Hudson Clement - 173172,Isaiah Hodgins - 52130,66.01
505,Germie Bernard - 158374,Marquez Stevenson - 41838,85.84
506,Germie Bernard - 158374,KJ Hamler - 61590,71.45
507,Germie Bernard - 158374,Demario Douglas - 104155,69.96
508,Germie Bernard - 158374,Anthony Schwartz - 84135,66.71
509,Germie Bernard - 158374,Shi Smith - 61643,65.8
510,Antonio Williams - 156241,Tamorrion Terry - 61258,85.79
511,Antonio Williams - 156241,Olabisi Johnson - 47882,75.62
512,Antonio Williams - 156241,Erik Ezukanma - 78148,72.99
513,Antonio Williams - 156241,Isaiah Hodgins - 52130,71.71
514,Antonio Williams - 156241,Grant Dubose - 111276,68.69
515,Logan Loya - 131801,Anthony Schwartz - 84135,78.99
516,Logan Loya - 131801,Andy Isabella - 47448,77.53
517,Logan Loya - 131801,Devin Duvernay - 40006,68.57
518,Logan Loya - 131801,Roman Wilson - 129604,67.46
519,Logan Loya - 131801,Freddie Swain - 26448,56.93
520,Squirrel White - 163776,Anthony Schwartz - 84135,85.1
521,Squirrel White - 163776,Dante Pettis - 48113,78.7
522,Squirrel White - 163776,John Metchie - 97400,67.93
523,Squirrel White - 163776,Jamari Thrash - 97399,66.35
524,Squirrel White - 163776,Kyle Philips - 84463,66.07
525,Adrian Norton - 176301,DJ Chark - 47702,65.95
526,Adrian Norton - 176301,Trey Palmer - 99248,62.46
527,Adrian Norton - 176301,Jermaine Burton - 124017,61.01
528,Adrian Norton - 176301,Bo Melton - 61610,60.21
529,Adrian Norton - 176301,Devontez Walker - 145773,59.02
530,Monaray Baldwin - 144520,Freddie Swain - 26448,73.77
531,Monaray Baldwin - 144520,Devin Duvernay - 40006,63.63
532,Monaray Baldwin - 144520,Cedrick Wilson - 48170,60.82
533,Monaray Baldwin - 144520,Parker Washington - 129799,54.7
534,Monaray Baldwin - 144520,Darren Carrington - 48219,54.54
535,Jayce Brown - 173093,Anthony Schwartz - 84135,89.98
536,Jayce Brown - 173093,Roman Wilson - 129604,78.49
537,Jayce Brown - 173093,Andy Isabella - 47448,76.35
538,Jayce Brown - 173093,Ricky Pearsall - 100660,68.0
539,Jayce Brown - 173093,Marquez Stevenson - 41838,67.85
540,Kyle Ford - 71304,Michael Wilson - 84423,73.09
541,Kyle Ford - 71304,Cedric Tillman - 84434,66.56
542,Kyle Ford - 71304,Jerrod Means - 98847,66.32
543,Kyle Ford - 71304,Gary Jennings - 48331,58.53
544,Kyle Ford - 71304,Simi Fehoko - 84424,53.65
545,JaKobi Lane - 176638,Cedric Tillman - 84434,71.99
546,JaKobi Lane - 176638,Jerrod Means - 98847,70.14
547,JaKobi Lane - 176638,Michael Wilson - 84423,69.29
548,JaKobi Lane - 176638,Tamorrion Terry - 61258,60.59
549,JaKobi Lane - 176638,Seth Williams - 84137,60.31
550,JMichael Sturdivant - 146288,KJ Osborn - 23503,62.84
551,JMichael Sturdivant - 146288,DJ Chark - 47702,57.19
552,JMichael Sturdivant - 146288,Devaughn Vele - 100637,55.57
553,JMichael Sturdivant - 146288,Cornelius Johnson - 97996,53.15
554,JMichael Sturdivant - 146288,Devontez Walker - 145773,50.47
555,Malcolm Johnson - 124402,KJ Osborn - 23503,80.04
556,Malcolm Johnson - 124402,Olabisi Johnson - 47882,79.19
557,Malcolm Johnson - 124402,Devaughn Vele - 100637,76.96
558,Malcolm Johnson - 124402,AT Perry - 77975,68.12
559,Malcolm Johnson - 124402,Freddie Swain - 26448,62.99
560,DeAndre Moore - 173164,Olabisi Johnson - 47882,77.32
561,DeAndre Moore - 173164,Jerrod Means - 98847,73.0
562,DeAndre Moore - 173164,Devaughn Vele - 100637,71.87
563,DeAndre Moore - 173164,KJ Osborn - 23503,71.64
564,DeAndre Moore - 173164,Cedric Tillman - 84434,71.32
565,Jahmal Banks - 123373,Tamorrion Terry - 61258,97.6
566,Jahmal Banks - 123373,Marquez Callaway - 42295,78.37
567,Jahmal Banks - 123373,Erik Ezukanma - 78148,76.26
568,Jahmal Banks - 123373,Cedric Tillman - 84434,73.89
569,Jahmal Banks - 123373,Seth Williams - 84137,70.99
570,Kevin Concepcion - 170362,Freddie Swain - 26448,90.34
571,Kevin Concepcion - 170362,Darren Carrington - 48219,74.57
572,Kevin Concepcion - 170362,Olabisi Johnson - 47882,73.45
573,Kevin Concepcion - 170362,DaeSean Hamilton - 45416,69.92
574,Kevin Concepcion - 170362,Van Jefferson - 47447,68.76
575,Malachi Fields - 151069,Michael Wilson - 84423,89.09
576,Malachi Fields - 151069,Jerrod Means - 98847,83.51
577,Malachi Fields - 151069,Gary Jennings - 48331,77.79
578,Malachi Fields - 151069,Cedric Tillman - 84434,76.3
579,Malachi Fields - 151069,Simi Fehoko - 84424,69.48
580,Cyrus Allen - 156582,Freddie Swain - 26448,78.34
581,Cyrus Allen - 156582,Shi Smith - 61643,71.71
582,Cyrus Allen - 156582,Jalen Tolbert - 61637,68.22
583,Cyrus Allen - 156582,John Metchie - 97400,67.82
584,Cyrus Allen - 156582,Binjimen Victor - 42198,67.35
585,Jarod Bowie - 170410,Olabisi Johnson - 47882,87.42
586,Jarod Bowie - 170410,Jordan Whittington - 97623,85.66
587,Jarod Bowie - 170410,Freddie Swain - 26448,85.27
588,Jarod Bowie - 170410,Devin Duvernay - 40006,77.09
589,Jarod Bowie - 170410,Byron Pringle - 42345,74.16
590,John Paul Richardson - 144650,Freddie Swain - 26448,92.65
591,John Paul Richardson - 144650,Devin Duvernay - 40006,71.88
592,John Paul Richardson - 144650,Olabisi Johnson - 47882,71.79
593,John Paul Richardson - 144650,Skyy Moore - 97116,71.75
594,John Paul Richardson - 144650,Parker Washington - 129799,66.09
595,Caullin Lacy - 121426,Freddie Swain - 26448,85.87
596,Caullin Lacy - 121426,Malik Washington - 97108,67.4
597,Caullin Lacy - 121426,Parker Washington - 129799,67.38
598,Caullin Lacy - 121426,Devin Duvernay - 40006,66.85
599,Caullin Lacy - 121426,Skyy Moore - 97116,66.38
600,Caleb Goodie - 173459,Seth Williams - 84137,87.89
601,Caleb Goodie - 173459,Josh Palmer - 62979,78.24
602,Caleb Goodie - 173459,Jerrod Means - 98847,60.34
603,Caleb Goodie - 173459,Racey McMath - 61401,56.38
604,Caleb Goodie - 173459,Devaughn Vele - 100637,55.88
605,Jalen Moss - 163408,Shi Smith - 61643,95.18
606,Jalen Moss - 163408,John Metchie - 97400,85.03
607,Jalen Moss - 163408,Marquez Stevenson - 41838,82.57
608,Jalen Moss - 163408,Jahan Dotson - 84375,73.17
609,Jalen Moss - 163408,Kyle Philips - 84463,70.68
610,Savion Williams - 123101,Jonathan Mingo - 97774,89.85
611,Savion Williams - 123101,Dezmon Patmon - 48329,88.45
612,Savion Williams - 123101,Equanimeous St Brown - 47967,71.59
613,Savion Williams - 123101,Simi Fehoko - 84424,58.86
614,Savion Williams - 123101,Dylan Cantrell - 47782,53.29
615,Christian Fitzpatrick - 122707,Racey McMath - 61401,83.63
616,Christian Fitzpatrick - 122707,Jonathan Adams - 61148,72.87
617,Christian Fitzpatrick - 122707,Michael Wilson - 84423,68.31
618,Christian Fitzpatrick - 122707,Jerrod Means - 98847,65.17
619,Christian Fitzpatrick - 122707,Brandon Smith - 61327,64.74
620,Ian Strong - 170319,Tamorrion Terry - 61258,81.97
621,Ian Strong - 170319,Terrace Marshall - 84271,75.64
622,Ian Strong - 170319,Jerrod Means - 98847,69.17
623,Ian Strong - 170319,Michael Wilson - 84423,68.45
624,Ian Strong - 170319,Seth Williams - 84137,66.72
625,Kamdyn Benjamin - 123241,Olabisi Johnson - 47882,81.82
626,Kamdyn Benjamin - 123241,Dez Fitzpatrick - 42349,78.05
627,Kamdyn Benjamin - 123241,Isaiah Hodgins - 52130,77.13
628,Kamdyn Benjamin - 123241,Parker Washington - 129799,76.06
629,Kamdyn Benjamin - 123241,Javon Baker - 123904,75.34
630,Aidan Mizell - 174257,Anthony Schwartz - 84135,81.76
631,Aidan Mizell - 174257,Dante Pettis - 48113,74.03
632,Aidan Mizell - 174257,John Metchie - 97400,71.4
633,Aidan Mizell - 174257,Jamari Thrash - 97399,69.68
634,Aidan Mizell - 174257,Jahan Dotson - 84375,67.67
635,Joey Hobert - 131934,Anthony Schwartz - 84135,73.0
636,Joey Hobert - 131934,Marquez Stevenson - 41838,69.67
637,Joey Hobert - 131934,Ricky Pearsall - 100660,67.55
638,Joey Hobert - 131934,Roman Wilson - 129604,63.2
639,Joey Hobert - 131934,Shi Smith - 61643,61.05
640,Donavon Greene - 97813,Terrace Marshall - 84271,85.8
641,Donavon Greene - 97813,Tamorrion Terry - 61258,82.24
642,Donavon Greene - 97813,KJ Osborn - 23503,69.51
643,Donavon Greene - 97813,Marquez Callaway - 42295,67.7
644,Donavon Greene - 97813,Jerrod Means - 98847,67.02
645,Cortez Braham - 157366,Racey McMath - 61401,77.98
646,Cortez Braham - 157366,Michael Wilson - 84423,76.0
647,Cortez Braham - 157366,Jonathan Adams - 61148,73.08
648,Cortez Braham - 157366,KJ Osborn - 23503,69.66
649,Cortez Braham - 157366,Cornelius Johnson - 97996,68.35
650,Josh Cameron - 144513,Freddie Swain - 26448,96.85
651,Josh Cameron - 144513,Olabisi Johnson - 47882,90.76
652,Josh Cameron - 144513,Byron Pringle - 42345,74.97
653,Josh Cameron - 144513,Dillon Mitchell - 42338,71.7
654,Josh Cameron - 144513,Jalen McMillan - 131905,71.15
655,Cam Pickett - 163093,Cornelius Johnson - 97996,77.29
656,Cam Pickett - 163093,Jester Weah - 48162,72.43
657,Cam Pickett - 163093,Devaughn Vele - 100637,70.36
658,Cam Pickett - 163093,Racey McMath - 61401,68.42
659,Cam Pickett - 163093,KJ Osborn - 23503,65.08
660,TJ Sheffield - 101741,Freddie Swain - 26448,73.16
661,TJ Sheffield - 101741,Olabisi Johnson - 47882,70.04
662,TJ Sheffield - 101741,Dillon Mitchell - 42338,67.75
663,TJ Sheffield - 101741,Jalen McMillan - 131905,67.73
664,TJ Sheffield - 101741,JaLynn Polk - 123153,62.47
665,Justin Lockhart - 74298,Jerrod Means - 98847,83.44
666,Justin Lockhart - 74298,Racey McMath - 61401,79.6
667,Justin Lockhart - 74298,Michael Wilson - 84423,73.64
668,Justin Lockhart - 74298,KJ Osborn - 23503,72.52
669,Justin Lockhart - 74298,Gary Jennings - 48331,67.18
670,Eric Singleton - 170078,Freddie Swain - 26448,78.27
671,Eric Singleton - 170078,AT Perry - 77975,68.1
672,Eric Singleton - 170078,Trey Palmer - 99248,67.66
673,Eric Singleton - 170078,Shi Smith - 61643,64.7
674,Eric Singleton - 170078,Ricky Pearsall - 100660,64.47
675,Dante Cephas - 97665,Olabisi Johnson - 47882,87.02
676,Dante Cephas - 97665,Devaughn Vele - 100637,76.7
677,Dante Cephas - 97665,Freddie Swain - 26448,72.05
678,Dante Cephas - 97665,KJ Osborn - 23503,70.05
679,Dante Cephas - 97665,Racey McMath - 61401,69.9
680,Omari Kelly - 157048,JaLynn Polk - 123153,70.76
681,Omari Kelly - 157048,Freddie Swain - 26448,68.58
682,Omari Kelly - 157048,Grant Dubose - 111276,68.5
683,Omari Kelly - 157048,AT Perry - 77975,65.62
684,Omari Kelly - 157048,Jermaine Burton - 124017,63.24
685,Jairus Mack - 145562,Skyy Moore - 97116,81.65
686,Jairus Mack - 145562,Jermaine Burton - 124017,77.35
687,Jairus Mack - 145562,Terrace Marshall - 84271,69.96
688,Jairus Mack - 145562,Luke McCaffrey - 101634,58.21
689,Jairus Mack - 145562,John Hightower - 84142,57.67
690,Nyziah Hunter - 176556,Terrace Marshall - 84271,78.22
691,Nyziah Hunter - 176556,Luke McCaffrey - 101634,71.82
692,Nyziah Hunter - 176556,Grant Dubose - 111276,66.96
693,Nyziah Hunter - 176556,KJ Osborn - 23503,66.81
694,Nyziah Hunter - 176556,JaLynn Polk - 123153,63.79
695,Elijah Spencer - 145575,Tamorrion Terry - 61258,88.19
696,Elijah Spencer - 145575,Isaiah Hodgins - 52130,82.69
697,Elijah Spencer - 145575,Erik Ezukanma - 78148,76.26
698,Elijah Spencer - 145575,Austin Watkins - 84457,74.75
699,Elijah Spencer - 145575,Brenden Rice - 131692,68.51
700,Jerjuan Newton - 97308,John Metchie - 97400,92.4
701,Jerjuan Newton - 97308,Kyle Philips - 84463,81.36
702,Jerjuan Newton - 97308,Shi Smith - 61643,81.17
703,Jerjuan Newton - 97308,Ronnie Bell - 84288,80.06
704,Jerjuan Newton - 97308,Ainias Smith - 99207,74.8
705,Caleb Douglas - 157740,Racey McMath - 61401,83.47
706,Caleb Douglas - 157740,Jerrod Means - 98847,77.41
707,Caleb Douglas - 157740,Seth Williams - 84137,76.65
708,Caleb Douglas - 157740,Josh Palmer - 62979,75.23
709,Caleb Douglas - 157740,Devaughn Vele - 100637,66.22
710,Jaden Robinson - 190301,Michael Wilson - 84423,78.71
711,Jaden Robinson - 190301,Gary Jennings - 48331,67.67
712,Jaden Robinson - 190301,Terrace Marshall - 84271,66.32
713,Jaden Robinson - 190301,Jerrod Means - 98847,64.88
714,Jaden Robinson - 190301,Cedric Tillman - 84434,61.92
715,Noah Thomas - 158678,Erik Ezukanma - 78148,85.64
716,Noah Thomas - 158678,Brenden Rice - 131692,84.47
717,Noah Thomas - 158678,Seth Williams - 84137,71.9
718,Noah Thomas - 158678,Grant Dubose - 111276,69.9
719,Noah Thomas - 158678,Javon Baker - 123904,68.04
720,Corri Milliner - 173337,Michael Wilson - 84423,77.99
721,Corri Milliner - 173337,Gary Jennings - 48331,72.16
722,Corri Milliner - 173337,Jerrod Means - 98847,71.25
723,Corri Milliner - 173337,Terrace Marshall - 84271,68.63
724,Corri Milliner - 173337,KJ Osborn - 23503,65.59
725,Dontae Fleming - 122634,Freddie Swain - 26448,85.41
726,Dontae Fleming - 122634,Kyle Philips - 84463,71.64
727,Dontae Fleming - 122634,Ronnie Bell - 84288,66.36
728,Dontae Fleming - 122634,Darren Carrington - 48219,65.12
729,Dontae Fleming - 122634,John Metchie - 97400,62.86
730,Chris Durr - 184950,Marquez Stevenson - 41838,92.89
731,Chris Durr - 184950,Jahan Dotson - 84375,71.64
732,Chris Durr - 184950,Anthony Schwartz - 84135,70.38
733,Chris Durr - 184950,KJ Hamler - 61590,70.13
734,Chris Durr - 184950,Shi Smith - 61643,68.64
735,Isaac TeSlaa - 172430,Jonathan Mingo - 97774,52.44
736,Isaac TeSlaa - 172430,Michael Wilson - 84423,43.47
737,Isaac TeSlaa - 172430,Cornelius Johnson - 97996,42.94
738,Isaac TeSlaa - 172430,Xavier Legette - 99197,40.93
739,Isaac TeSlaa - 172430,Donovan PeoplesJones - 61439,37.65
740,Trent Walker - 146340,Skyy Moore - 97116,77.86
741,Trent Walker - 146340,Terrace Marshall - 84271,69.49
742,Trent Walker - 146340,Devin Duvernay - 40006,68.82
743,Trent Walker - 146340,Olabisi Johnson - 47882,65.2
744,Trent Walker - 146340,Freddie Swain - 26448,63.97
745,Jaden Williams - 143844,Devaughn Vele - 100637,93.5
746,Jaden Williams - 143844,Racey McMath - 61401,63.38
747,Jaden Williams - 143844,KJ Osborn - 23503,56.36
748,Jaden Williams - 143844,Byron Pringle - 42345,55.72
749,Jaden Williams - 143844,Olabisi Johnson - 47882,54.96
750,Kevin Coleman - 160756,Terrace Marshall - 84271,86.74
751,Kevin Coleman - 160756,Tamorrion Terry - 61258,75.2
752,Kevin Coleman - 160756,Grant Dubose - 111276,73.15
753,Kevin Coleman - 160756,Luke McCaffrey - 101634,73.06
754,Kevin Coleman - 160756,JaLynn Polk - 123153,66.44
755,Cayden Lee - 172521,Marquez Stevenson - 41838,96.29
756,Cayden Lee - 172521,Roman Wilson - 129604,87.75
757,Cayden Lee - 172521,Anthony Schwartz - 84135,87.17
758,Cayden Lee - 172521,KJ Hamler - 61590,72.66
759,Cayden Lee - 172521,Shi Smith - 61643,68.38
760,Jordan Napier - 175759,Freddie Swain - 26448,82.67
761,Jordan Napier - 175759,DaeSean Hamilton - 45416,71.32
762,Jordan Napier - 175759,Binjimen Victor - 42198,70.96
763,Jordan Napier - 175759,Riley Ridley - 47933,68.96
764,Jordan Napier - 175759,Van Jefferson - 47447,68.9
765,Chase Roberts - 147528,Javon Baker - 123904,83.48
766,Chase Roberts - 147528,Freddie Swain - 26448,71.59
767,Chase Roberts - 147528,Binjimen Victor - 42198,70.35
768,Chase Roberts - 147528,Ronnie Bell - 84288,70.22
769,Chase Roberts - 147528,Trishton Jackson - 41247,69.14
770,Adam Jones - 104182,Racey McMath - 61401,79.78
771,Adam Jones - 104182,Michael Wilson - 84423,75.06
772,Adam Jones - 104182,Jonathan Adams - 61148,74.74
773,Adam Jones - 104182,Cornelius Johnson - 97996,70.35
774,Adam Jones - 104182,KJ Osborn - 23503,69.19
775,Jakobie James - 102578,Olabisi Johnson - 47882,87.56
776,Jakobie James - 102578,Korey Robertson - 47774,78.3
777,Jakobie James - 102578,Jester Weah - 48162,72.77
778,Jakobie James - 102578,Byron Pringle - 42345,69.57
779,Jakobie James - 102578,Racey McMath - 61401,66.51
780,KeShawn Williams - 123406,Skyy Moore - 97116,78.75
781,KeShawn Williams - 123406,Terrace Marshall - 84271,69.36
782,KeShawn Williams - 123406,Devin Duvernay - 40006,69.08
783,KeShawn Williams - 123406,Olabisi Johnson - 47882,64.82
784,KeShawn Williams - 123406,Freddie Swain - 26448,63.92
785,Josh Kelly - 97061,Tyler Vaughns - 40283,85.2
786,Josh Kelly - 97061,Dax Milne - 84147,77.3
787,Josh Kelly - 97061,Ainias Smith - 99207,69.54
788,Josh Kelly - 97061,Dazz Newsome - 61510,62.9
789,Josh Kelly - 97061,Kyle Philips - 84463,62.38
790,Jayden Thomas - 147485,Racey McMath - 61401,80.71
791,Jayden Thomas - 147485,Bennett Skowronek - 27948,71.28
792,Jayden Thomas - 147485,Brandon Smith - 61327,70.22
793,Jayden Thomas - 147485,Jerrod Means - 98847,70.22
794,Jayden Thomas - 147485,Michael Wilson - 84423,64.85
795,Sam Brown - 123410,Devontez Walker - 145773,58.7
796,Sam Brown - 123410,DJ Chark - 47702,58.37
797,Sam Brown - 123410,Jermaine Burton - 124017,50.42
798,Sam Brown - 123410,Terrace Marshall - 84271,41.19
799,Sam Brown - 123410,KJ Osborn - 23503,40.76
800,Jaylen Sargent - 150700,Racey McMath - 61401,82.55
801,Jaylen Sargent - 150700,Michael Wilson - 84423,75.94
802,Jaylen Sargent - 150700,Brandon Smith - 61327,73.31
803,Jaylen Sargent - 150700,Jerrod Means - 98847,72.52
804,Jaylen Sargent - 150700,Bennett Skowronek - 27948,69.41
805,Nate Bennett - 143759,Grant Dubose - 111276,100.0
806,Nate Bennett - 143759,Tamorrion Terry - 61258,88.23
807,Nate Bennett - 143759,Erik Ezukanma - 78148,84.37
808,Nate Bennett - 143759,Marquez Callaway - 42295,82.33
809,Nate Bennett - 143759,Javon Baker - 123904,74.12
810,DeZhaun Stribling - 146508,Olabisi Johnson - 47882,84.56
811,DeZhaun Stribling - 146508,Dez Fitzpatrick - 42349,72.78
812,DeZhaun Stribling - 146508,KJ Osborn - 23503,71.51
813,DeZhaun Stribling - 146508,Racey McMath - 61401,71.0
814,DeZhaun Stribling - 146508,Erik Ezukanma - 78148,69.54
815,Jaedn Skeete - 175343,Cornelius Johnson - 97996,80.78
816,Jaedn Skeete - 175343,Michael Wilson - 84423,64.65
817,Jaedn Skeete - 175343,Jester Weah - 48162,61.66
818,Jaedn Skeete - 175343,Equanimeous St Brown - 47967,57.25
819,Jaedn Skeete - 175343,Tyrie Cleveland - 42134,55.69
820,Kelvontay Dixon - 123112,Erik Ezukanma - 78148,91.82
821,Kelvontay Dixon - 123112,Grant Dubose - 111276,83.71
822,Kelvontay Dixon - 123112,Brenden Rice - 131692,80.52
823,Kelvontay Dixon - 123112,Seth Williams - 84137,76.93
824,Kelvontay Dixon - 123112,Tamorrion Terry - 61258,75.72
825,Traeshon Holden - 123917,Dez Fitzpatrick - 42349,70.59
826,Traeshon Holden - 123917,Bryan Edwards - 28486,68.27
827,Traeshon Holden - 123917,DaeSean Hamilton - 45416,66.77
828,Traeshon Holden - 123917,Kalija Lipscomb - 29112,66.2
829,Traeshon Holden - 123917,Korey Robertson - 47774,65.97
830,Michael Phoenix - 183990,Shi Smith - 61643,72.05
831,Michael Phoenix - 183990,Freddie Swain - 26448,71.53
832,Michael Phoenix - 183990,Binjimen Victor - 42198,71.3
833,Michael Phoenix - 183990,Grant Dubose - 111276,63.26
834,Michael Phoenix - 183990,John Metchie - 97400,63.07
835,Darius Lassiter - 157480,Freddie Swain - 26448,86.39
836,Darius Lassiter - 157480,Olabisi Johnson - 47882,85.73
837,Darius Lassiter - 157480,Dillon Mitchell - 42338,78.67
838,Darius Lassiter - 157480,Devaughn Vele - 100637,73.71
839,Darius Lassiter - 157480,Antoine Green - 77985,73.13
840,Quentin Skinner - 122579,Grant Dubose - 111276,84.04
841,Quentin Skinner - 122579,Javon Baker - 123904,81.0
842,Quentin Skinner - 122579,Antoine Green - 77985,75.98
843,Quentin Skinner - 122579,Trishton Jackson - 41247,75.68
844,Quentin Skinner - 122579,Binjimen Victor - 42198,71.47
845,Lawrence Arnold - 122546,Cedric Tillman - 84434,77.53
846,Lawrence Arnold - 122546,Gary Jennings - 48331,71.54
847,Lawrence Arnold - 122546,Jerrod Means - 98847,71.34
848,Lawrence Arnold - 122546,Malachi Corley - 66272,67.66
849,Lawrence Arnold - 122546,Racey McMath - 61401,66.25
850,Louis Brown - 163319,Racey McMath - 61401,78.77
851,Louis Brown - 163319,Collin Johnson - 47808,76.31
852,Louis Brown - 163319,Bennett Skowronek - 27948,72.44
853,Louis Brown - 163319,Brandon Smith - 61327,68.94
854,Louis Brown - 163319,Trevon Grimes - 61565,63.58
855,Drelon Miller - 190790,Anthony Schwartz - 84135,72.43
856,Drelon Miller - 190790,John Metchie - 97400,65.74
857,Drelon Miller - 190790,Kyle Philips - 84463,64.94
858,Drelon Miller - 190790,Jamari Thrash - 97399,62.21
859,Drelon Miller - 190790,Freddie Swain - 26448,61.28
860,Zavion Thomas - 163697,Racey McMath - 61401,79.49
861,Zavion Thomas - 163697,Jerrod Means - 98847,74.76
862,Zavion Thomas - 163697,Cedric Tillman - 84434,74.11
863,Zavion Thomas - 163697,Erik Ezukanma - 78148,73.85
864,Zavion Thomas - 163697,Jonathan Adams - 61148,70.37
865,Chase Sowell - 157700,Michael Wilson - 84423,74.15
866,Chase Sowell - 157700,Cornelius Johnson - 97996,73.19
867,Chase Sowell - 157700,Jerrod Means - 98847,65.89
868,Chase Sowell - 157700,Gary Jennings - 48331,65.59
869,Chase Sowell - 157700,Jester Weah - 48162,65.55
870,Chris Dawn - 172326,Marquez Stevenson - 41838,91.56
871,Chris Dawn - 172326,Roman Wilson - 129604,76.19
872,Chris Dawn - 172326,Anthony Schwartz - 84135,74.48
873,Chris Dawn - 172326,KJ Hamler - 61590,71.12
874,Chris Dawn - 172326,Shi Smith - 61643,67.78
875,DeMeer Blankumsee - 130613,Javon Baker - 123904,70.35
876,DeMeer Blankumsee - 130613,Trey Quinn - 38276,69.94
877,DeMeer Blankumsee - 130613,Trishton Jackson - 41247,68.13
878,DeMeer Blankumsee - 130613,KeeSean Johnson - 39587,68.06
879,DeMeer Blankumsee - 130613,Freddie Swain - 26448,67.72
880,Trebor Pena - 123051,Terrace Marshall - 84271,79.75
881,Trebor Pena - 123051,Tamorrion Terry - 61258,72.29
882,Trebor Pena - 123051,JaLynn Polk - 123153,67.74
883,Trebor Pena - 123051,Skyy Moore - 97116,67.22
884,Trebor Pena - 123051,Tim Jones - 61669,65.35
885,Kyron WareHudson - 146411,Seth Williams - 84137,58.51
886,Kyron WareHudson - 146411,Josh Palmer - 62979,50.82
887,Kyron WareHudson - 146411,TJ Vasher - 42135,50.0
888,Kyron WareHudson - 146411,Lawrence Cager - 34914,49.67
889,Kyron WareHudson - 146411,Racey McMath - 61401,40.05
890,Amare Thomas - 173349,Anthony Schwartz - 84135,83.02
891,Amare Thomas - 173349,Shi Smith - 61643,77.18
892,Amare Thomas - 173349,Marquez Stevenson - 41838,76.11
893,Amare Thomas - 173349,Roman Wilson - 129604,74.76
894,Amare Thomas - 173349,Freddie Swain - 26448,72.39
895,Treon Sibley - 104162,Cornelius Johnson - 97996,85.19
896,Treon Sibley - 104162,Michael Wilson - 84423,67.1
